workerid,lure,trial,speaker,time,audio,response,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
3,"""thug""",6,"""conner""",43349,"""conner-thug""","""drugs violent hoodlum street robber violent""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""jail""",7,"""conner""",32761,"""conner-jail""","""9""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""cup""",8,"""conner""",20150,"""conner-cup""","""plastic soup stein drink cobbler pot""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""sweet""",9,"""aave""",33954,"""aave-sweet""","""frosting desert sugar pie shower""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""kill""",10,"""aave""",37633,"""aave-kill""","""assassin suicide deadly murder stab shot violence""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""mountain""",11,"""conner""",24233,"""conner-mountain""","""cliber range steep hillside valley""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""black""",12,"""aave""",33639,"""aave-black""","""-4""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""cold""",13,"""conner""",59886,"""conner-cold""","""1""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""trash""",14,"""conner""",42290,"""conner-trash""","""108""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""athlete""",15,"""conner""",38849,"""conner-athlete""","""muscle skilled fast compete sports""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""anger""",16,"""aave""",30522,"""aave-anger""","""emotion fear hatred happy calm emotion""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""fruit""",17,"""aave""",36767,"""aave-fruit""","""2""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""gang""",18,"""conner""",32648,"""conner-gang""","""4""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
3,"""lion""",19,"""aave""",34967,"""aave-lion""","""hunt bears fierce cage lion africa""","""english""","""1""","""Male""","""29""","""no""","""thank you""","""Yes""","""yes""","""1""","""Mac""",1152,2048,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""31QNSG6A5SIVSQ4WEP9RBX5X6OY877""",3,"""Approved""","""Tue May 15 05:36:08 PDT 2018""","""Mon May 14 12:45:38 PDT 2018""","""Mon May 14 12:56:08 PDT 2018""","""Tue May 15 05:36:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""9.877533333333334"""
4,"""lion""",4,"""aave""",37117,"""aave-lion""","""cage, africa, bear, fierce, hunt""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""cup""",5,"""conner""",16842,"""conner-cup""","""gob, soup, stein, drink, plastic""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""fruit""",6,"""aave""",79680,"""aave-fruit""","""9""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""cold""",7,"""conner""",91942,"""conner-cold""","""8""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""mountain""",8,"""conner""",20004,"""conner-mountain""","""cliff, range, steep""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""athlete""",9,"""conner""",30114,"""conner-athlete""","""fast, healthy, muscle, skilled""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""black""",10,"""aave""",27805,"""aave-black""","""8""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""sweet""",11,"""aave""",25914,"""aave-sweet""","""fudge, sour, frosting""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""jail""",12,"""conner""",30667,"""conner-jail""","""3""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""kill""",13,"""aave""",31572,"""aave-kill""","""smother, poison, assassin, murder, deadly""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""gang""",14,"""conner""",30752,"""conner-gang""","""25""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
4,"""gun""",15,"""aave""",24744,"""aave-gun""","""2""","""English""","""1""","""Female""","""26""","""no""","""nol""","""Yes""","""2""","""3""","""Windows""",1080,1920,"""Chrome""","""371QPA24C2DXT4JO25YBD0EJOD9T1W""","""377YSAKP646GJ79CRN0E88PKNYWNMM""","""Listening experiment""","""Listen to words and answer some questions.""","""language research stanford fun cognitive science university explanations""","""$1.66""","""Mon May 14 12:27:46 PDT 2018""","""8""","""0""","""0""","""8""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jun 13 12:27:46 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=371QPA24C2DXT4JO25YBD0EJOD9T1W""","""3GNA64GUZFTMBQQ9CQBUZ4C19OPQ5L""",4,"""Approved""","""Tue May 15 05:37:28 PDT 2018""","""Mon May 14 12:27:54 PDT 2018""","""Mon May 14 12:57:28 PDT 2018""","""Tue May 15 05:37:53 PDT 2018""","""""","""""","""""","""""","""[]""","""\""multiple negations\""""","""10.699016666666667"""
